,trial_id,country_name,recruitment_status,country_iso3
7077,2214,Denmark,Ended,DNK
7078,2214,Austria,Ended,AUT
7079,2214,France,"Ongoing, recruitment ended",FRA
7080,2214,Poland,"Ongoing, recruitment ended",POL
7081,2214,Belgium,"Ongoing, recruitment ended",BEL
7082,2214,Spain,"Ongoing, recruitment ended",ESP
7083,2214,Hungary,"Ongoing, recruitment ended",HUN
7084,2214,Bulgaria,Ended,BGR
7085,2214,Czechia,Ended,CZE
7086,2214,Ireland,Ended,IRL
7087,2214,Latvia,Ended,LVA
7088,2214,Portugal,Ended,PRT
7089,2214,Romania,Ended,ROU
7090,2214,Netherlands,Ended,NLD
7091,2214,Norway,Ended,NOR
7092,2214,Greece,Ended,GRC
7093,2215,Spain,"Ongoing, recruitment ended",ESP
7094,2215,Slovakia,"Ongoing, recruitment ended",SVK
7095,2215,Italy,"Ongoing, recruitment ended",ITA
7096,2215,Czechia,"Ongoing, recruitment ended",CZE
7097,2215,Austria,"Ongoing, recruitment ended",AUT
7098,2215,Hungary,"Ongoing, recruitment ended",HUN
7099,2215,France,"Ongoing, recruitment ended",FRA
7100,2215,Germany,"Ongoing, recruitment ended",DEU
7101,2215,Romania,"Ongoing, recruitment ended",ROU
7102,2215,Ireland,"Ongoing, recruitment ended",IRL
7103,2215,Poland,"Ongoing, recruitment ended",POL
7104,2216,Spain,"Ongoing, recruiting",ESP
7105,2217,Poland,"Ongoing, recruitment ended",POL
7106,2218,France,Ended,FRA
7107,2219,Italy,"Ongoing, recruiting",ITA
7108,2219,Spain,"Ongoing, recruiting",ESP
7109,2219,Germany,Ended,DEU
7110,2220,Spain,"Ongoing, recruitment ended",ESP
7111,2220,Greece,"Ongoing, recruitment ended",GRC
7112,2220,France,"Ongoing, recruitment ended",FRA
7113,2220,Czechia,"Ongoing, recruitment ended",CZE
7114,2220,Germany,Ended,DEU
7115,2220,Italy,"Ongoing, recruitment ended",ITA
7116,2221,Spain,"Ongoing, recruitment ended",ESP
7117,2221,France,"Ongoing, recruitment ended",FRA
7118,2221,Austria,"Ongoing, recruitment ended",AUT
7119,2221,Romania,"Ongoing, recruitment ended",ROU
7120,2221,Poland,"Ongoing, recruitment ended",POL
7121,2221,Italy,"Ongoing, recruitment ended",ITA
7122,2221,Greece,"Ongoing, recruitment ended",GRC
7123,2221,Czechia,"Ongoing, recruitment ended",CZE
7124,2222,France,Ended,FRA
7125,2222,Lithuania,Ended,LTU
7126,2222,Italy,Ended,ITA
7127,2222,Poland,"Ongoing, recruitment ended",POL
7128,2222,Belgium,Ended,BEL
7129,2222,Spain,Ended,ESP
7130,2222,Sweden,Ended,SWE
7131,2222,Germany,Ended,DEU
7132,2222,Hungary,"Ongoing, recruitment ended",HUN
7133,2223,Spain,Ended,ESP
7134,2224,Netherlands,"Ongoing, recruiting",NLD
7135,2225,Germany,Ended,DEU
7136,2225,Ireland,Ended,IRL
7137,2225,Hungary,Ended,HUN
7138,2225,Austria,Ended,AUT
7139,2225,Spain,Ended,ESP
7140,2225,Netherlands,Ended,NLD
7141,2225,Finland,Ended,FIN
7142,2225,Czechia,Ended,CZE
7143,2225,Denmark,Ended,DNK
7144,2225,Sweden,Ended,SWE
7145,2225,Belgium,Ended,BEL
7146,2225,Italy,Ended,ITA
7147,2225,France,Ended,FRA
7148,2226,Spain,"Ongoing, recruitment ended",ESP
7149,2226,France,"Ongoing, recruitment ended",FRA
7150,2226,Italy,"Ongoing, recruitment ended",ITA
7151,2226,Netherlands,"Ongoing, recruitment ended",NLD
7152,2227,Belgium,"Authorised, recruitment pending",BEL
7153,2227,Czechia,"Authorised, recruitment pending",CZE
7154,2227,France,"Authorised, recruitment pending",FRA
7155,2227,Romania,"Authorised, recruitment pending",ROU
7156,2227,Germany,"Authorised, recruitment pending",DEU
7157,2227,Poland,"Authorised, recruitment pending",POL
7158,2227,Bulgaria,"Authorised, recruitment pending",BGR
7159,2227,Spain,"Authorised, recruitment pending",ESP
7160,2228,Spain,"Ongoing, recruitment ended",ESP
7161,2228,Poland,"Ongoing, recruitment ended",POL
7162,2228,France,"Ongoing, recruitment ended",FRA
7163,2228,Germany,"Ongoing, recruitment ended",DEU
7164,2228,Italy,"Ongoing, recruitment ended",ITA
7165,2229,Finland,"Authorised, recruitment pending",FIN
7166,2230,Lithuania,"Ongoing, recruiting",LTU
7167,2230,Romania,"Ongoing, recruiting",ROU
7168,2230,Sweden,"Ongoing, recruiting",SWE
7169,2230,Italy,"Ongoing, recruiting",ITA
7170,2230,Estonia,"Ongoing, recruiting",EST
7171,2230,Germany,"Ongoing, recruiting",DEU
7172,2230,Portugal,"Ongoing, recruiting",PRT
7173,2230,Greece,"Ongoing, recruiting",GRC
7174,2230,Slovakia,"Ongoing, recruiting",SVK
7175,2230,Spain,"Ongoing, recruiting",ESP
7176,2230,France,"Ongoing, recruiting",FRA
7177,2230,Hungary,"Ongoing, recruiting",HUN
7178,2230,Latvia,"Ongoing, recruiting",LVA
7179,2230,Ireland,"Ongoing, recruiting",IRL
7180,2230,Czechia,"Ongoing, recruiting",CZE
7181,2231,Germany,Ended,DEU
7182,2231,Czechia,Ended,CZE
7183,2231,Hungary,Ended,HUN
7184,2231,Spain,Ended,ESP
7185,2231,Italy,Ended,ITA
7186,2231,Belgium,Ended,BEL
7187,2231,France,Ended,FRA
7188,2231,Poland,Ended,POL
7189,2232,Italy,"Authorised, recruitment pending",ITA
7190,2233,France,"Ongoing, recruiting",FRA
7191,2234,Austria,"Ongoing, recruiting",AUT
7192,2234,Germany,"Authorised, recruitment pending",DEU
7193,2234,Italy,"Ongoing, recruiting",ITA
7194,2234,Belgium,"Authorised, recruitment pending",BEL
7195,2235,Italy,"Authorised, recruitment pending",ITA
7196,2235,Poland,"Authorised, recruitment pending",POL
7197,2235,France,"Authorised, recruitment pending",FRA
7198,2235,Spain,"Authorised, recruitment pending",ESP
7199,2235,Germany,"Authorised, recruitment pending",DEU
7200,2236,Italy,"Ongoing, recruitment ended",ITA
7201,2236,Spain,"Ongoing, recruitment ended",ESP
7202,2236,France,Ended,FRA
7203,2236,Netherlands,"Ongoing, recruitment ended",NLD
7204,2236,Poland,"Ongoing, recruitment ended",POL
7205,2237,France,"Ongoing, recruitment ended",FRA
7206,2237,Denmark,"Authorised, recruiting",DNK
7207,2237,Italy,"Ongoing, recruitment ended",ITA
7208,2237,Spain,"Ongoing, recruitment ended",ESP
7209,2238,Poland,Ended,POL
7210,2239,Denmark,"Authorised, recruiting",DNK
7211,2239,Norway,"Authorised, recruiting",NOR
7212,2239,Italy,"Authorised, recruitment pending",ITA
7213,2239,Netherlands,"Authorised, recruiting",NLD
7214,2239,Finland,"Authorised, recruitment pending",FIN
7215,2239,Spain,"Authorised, recruiting",ESP
7216,2239,Germany,"Authorised, recruiting",DEU
7217,2239,Sweden,"Authorised, recruiting",SWE
7218,2239,Austria,"Authorised, recruiting",AUT
7219,2239,France,"Authorised, recruitment pending",FRA
7220,2239,Belgium,"Ongoing, recruiting",BEL
7221,2240,Italy,"Ongoing, recruitment ended",ITA
7222,2240,Germany,Ended,DEU
7223,2240,Spain,Ended,ESP
7224,2241,Germany,"Ongoing, recruiting",DEU
7225,2242,Czechia,"Ongoing, recruitment ended",CZE
7226,2242,Austria,"Ongoing, recruitment ended",AUT
7227,2242,Spain,"Ongoing, recruitment ended",ESP
7228,2242,Germany,"Ongoing, recruitment ended",DEU
7229,2242,Netherlands,"Ongoing, recruitment ended",NLD
7230,2242,Latvia,"Ongoing, recruitment ended",LVA
7231,2242,Hungary,"Ongoing, recruitment ended",HUN
7232,2242,Greece,"Ongoing, recruitment ended",GRC
7233,2242,Poland,"Ongoing, recruitment ended",POL
7234,2243,Romania,Ended,ROU
7235,2243,Germany,Ended,DEU
7236,2243,Italy,Ended,ITA
7237,2243,Lithuania,Ended,LTU
7238,2243,France,Ended,FRA
7239,2243,Spain,Ended,ESP
7240,2244,Netherlands,"Authorised, recruitment pending",NLD
7241,2245,Italy,"Ongoing, recruiting",ITA
7242,2246,Denmark,"Ongoing, recruiting",DNK
7243,2247,Spain,Ended,ESP
7244,2247,Italy,Ended,ITA
7245,2247,Netherlands,"Ongoing, recruitment ended",NLD
7246,2248,Italy,"Ongoing, recruiting",ITA
7247,2249,Greece,"Ongoing, recruiting",GRC
7248,2249,Italy,"Ongoing, recruiting",ITA
7249,2249,Belgium,"Ongoing, recruiting",BEL
7250,2249,Slovakia,"Ongoing, recruiting",SVK
7251,2249,Czechia,"Ongoing, recruiting",CZE
7252,2249,Germany,"Ongoing, recruiting",DEU
7253,2249,France,"Ongoing, recruiting",FRA
7254,2249,Poland,"Ongoing, recruiting",POL
7255,2249,Denmark,"Ongoing, recruiting",DNK
7256,2249,Spain,"Ongoing, recruiting",ESP
7257,2249,Netherlands,"Ongoing, recruiting",NLD
7258,2249,Sweden,"Ongoing, recruiting",SWE
7259,2249,Finland,"Ongoing, recruiting",FIN
7260,2249,Bulgaria,"Ongoing, recruiting",BGR
7261,2250,Italy,Temporarily halted,ITA
7262,2250,Germany,Temporarily halted,DEU
7263,2250,Spain,Temporarily halted,ESP
7264,2250,Netherlands,Temporarily halted,NLD
7265,2250,France,Temporarily halted,FRA
7266,2250,Romania,Temporarily halted,ROU
7267,2250,Belgium,Temporarily halted,BEL
7268,2251,Czechia,"Ongoing, recruitment ended",CZE
7269,2251,Netherlands,"Ongoing, recruitment ended",NLD
7270,2251,Italy,"Ongoing, recruitment ended",ITA
7271,2251,Austria,"Ongoing, recruitment ended",AUT
7272,2251,Norway,"Ongoing, recruitment ended",NOR
7273,2251,Spain,"Ongoing, recruitment ended",ESP
7274,2251,Greece,"Ongoing, recruitment ended",GRC
7275,2251,Sweden,"Ongoing, recruitment ended",SWE
7276,2251,Ireland,"Ongoing, recruitment ended",IRL
7277,2251,Poland,"Ongoing, recruitment ended",POL
7278,2251,Denmark,"Ongoing, recruitment ended",DNK
7279,2251,Belgium,"Ongoing, recruitment ended",BEL
7280,2252,France,"Ongoing, recruiting",FRA
7281,2253,Germany,"Ongoing, recruitment ended",DEU
7282,2254,Denmark,"Ongoing, recruitment ended",DNK
7283,2254,Spain,"Ongoing, recruitment ended",ESP
7284,2254,Germany,Ended,DEU
7285,2254,Belgium,Ended,BEL
7286,2254,Netherlands,Ended,NLD
7287,2254,France,Ended,FRA
7288,2254,Poland,Ended,POL
7289,2254,Italy,"Ongoing, recruitment ended",ITA
7290,2255,Norway,"Ongoing, recruiting",NOR
7291,2256,Spain,"Ongoing, recruiting",ESP
7292,2257,Denmark,"Ongoing, recruitment ended",DNK
7293,2258,Finland,"Authorised, recruitment pending",FIN
7294,2259,Belgium,"Ongoing, recruiting",BEL
7295,2259,France,"Ongoing, recruiting",FRA
7296,2259,Germany,"Ongoing, recruiting",DEU
7297,2259,Sweden,"Ongoing, recruiting",SWE
7298,2259,Netherlands,"Ongoing, recruiting",NLD
7299,2259,Spain,"Ongoing, recruiting",ESP
7300,2260,Italy,"Ongoing, recruiting",ITA
7301,2261,Netherlands,"Ongoing, recruiting",NLD
7302,2261,Sweden,"Ongoing, recruiting",SWE
7303,2261,Poland,"Ongoing, recruiting",POL
7304,2261,Spain,"Ongoing, recruiting",ESP
7305,2261,Belgium,"Ongoing, recruiting",BEL
7306,2261,Italy,"Ongoing, recruiting",ITA
7307,2262,Spain,"Ongoing, recruitment ended",ESP
7308,2262,France,"Ongoing, recruitment ended",FRA
7309,2262,Ireland,"Ongoing, recruitment ended",IRL
7310,2262,Belgium,"Ongoing, recruitment ended",BEL
7311,2263,France,"Ongoing, recruiting",FRA
7312,2264,France,"Ongoing, recruiting",FRA
7313,2264,Belgium,"Authorised, recruitment pending",BEL
7314,2265,Netherlands,"Ongoing, recruiting",NLD
7315,2266,Netherlands,"Ongoing, recruiting",NLD
7316,2266,Germany,"Ongoing, recruiting",DEU
7317,2266,Italy,"Ongoing, recruiting",ITA
7318,2266,Spain,"Ongoing, recruiting",ESP
7319,2266,Denmark,"Ongoing, recruiting",DNK
7320,2266,Austria,"Ongoing, recruiting",AUT
7321,2267,France,"Authorised, recruiting",FRA
7322,2267,Greece,"Authorised, recruitment pending",GRC
7323,2267,Spain,"Authorised, recruitment pending",ESP
7324,2267,Italy,"Authorised, recruitment pending",ITA
7325,2268,France,"Ongoing, recruiting",FRA
7326,2269,Denmark,"Ongoing, recruitment ended",DNK
7327,2269,France,"Ongoing, recruitment ended",FRA
7328,2269,Germany,Ended,DEU
7329,2270,Czechia,"Ongoing, recruiting",CZE
7330,2270,Poland,"Authorised, recruitment pending",POL
7331,2271,Germany,"Ongoing, recruitment ended",DEU
7332,2271,Sweden,"Ongoing, recruitment ended",SWE
7333,2271,Denmark,"Ongoing, recruitment ended",DNK
7334,2271,Italy,"Ongoing, recruitment ended",ITA
7335,2271,Austria,"Ongoing, recruitment ended",AUT
7336,2271,Czechia,"Ongoing, recruitment ended",CZE
7337,2271,Belgium,"Ongoing, recruitment ended",BEL
7338,2271,Poland,"Ongoing, recruitment ended",POL
7339,2271,Netherlands,"Ongoing, recruitment ended",NLD
7340,2271,Finland,"Ongoing, recruitment ended",FIN
7341,2271,Spain,"Ongoing, recruitment ended",ESP
7342,2271,France,"Ongoing, recruitment ended",FRA
7343,2272,Spain,"Authorised, recruitment pending",ESP
7344,2272,Italy,"Authorised, recruitment pending",ITA
7345,2272,France,"Authorised, recruitment pending",FRA
7346,2272,Denmark,"Authorised, recruitment pending",DNK
7347,2272,Belgium,"Authorised, recruitment pending",BEL
7348,2273,Spain,"Authorised, recruitment pending",ESP
7349,2274,Germany,"Ongoing, recruiting",DEU
7350,2275,Croatia,"Authorised, recruitment pending",HRV
7351,2275,Poland,"Ongoing, recruiting",POL
7352,2275,Germany,"Ongoing, recruiting",DEU
7353,2275,Czechia,"Ongoing, recruiting",CZE
7354,2275,Slovakia,"Authorised, recruitment pending",SVK
7355,2275,Bulgaria,"Ongoing, recruiting",BGR
7356,2276,Spain,"Ongoing, recruitment ended",ESP
7357,2277,Netherlands,"Ongoing, recruiting",NLD
7358,2277,Italy,"Ongoing, recruiting",ITA
7359,2277,Norway,"Ongoing, recruiting",NOR
7360,2277,Germany,"Ongoing, recruiting",DEU
7361,2277,France,"Ongoing, recruiting",FRA
7362,2277,Belgium,"Ongoing, recruiting",BEL
7363,2277,Spain,"Ongoing, recruiting",ESP
7364,2278,Netherlands,Ended,NLD
7365,2278,Hungary,Ended,HUN
7366,2278,Germany,Temporarily halted,DEU
7367,2278,Belgium,Temporarily halted,BEL
7368,2278,France,Temporarily halted,FRA
7369,2278,Spain,Temporarily halted,ESP
7370,2278,Portugal,Ended,PRT
7371,2278,Greece,Ended,GRC
7372,2278,Italy,Ended,ITA
7373,2278,Austria,Ended,AUT
7374,2279,Spain,"Ongoing, recruitment ended",ESP
7375,2279,Poland,"Ongoing, recruitment ended",POL
7376,2279,Denmark,"Ongoing, recruitment ended",DNK
7377,2279,Bulgaria,"Ongoing, recruitment ended",BGR
7378,2279,Portugal,"Ongoing, recruitment ended",PRT
7379,2279,Italy,"Ongoing, recruitment ended",ITA
7380,2279,Romania,"Ongoing, recruitment ended",ROU
7381,2279,Greece,"Ongoing, recruitment ended",GRC
7382,2279,Germany,"Ongoing, recruitment ended",DEU
7383,2279,Belgium,"Ongoing, recruitment ended",BEL
7384,2280,Hungary,"Ongoing, recruitment ended",HUN
7385,2280,Finland,"Ongoing, recruitment ended",FIN
7386,2280,Poland,"Ongoing, recruitment ended",POL
7387,2280,France,"Ongoing, recruitment ended",FRA
7388,2280,Spain,"Ongoing, recruitment ended",ESP
7389,2280,Portugal,"Ongoing, recruitment ended",PRT
7390,2280,Belgium,"Ongoing, recruitment ended",BEL
7391,2280,Romania,"Ongoing, recruitment ended",ROU
7392,2280,Ireland,"Ongoing, recruitment ended",IRL
7393,2280,Austria,"Ongoing, recruitment ended",AUT
7394,2280,Germany,"Ongoing, recruitment ended",DEU
7395,2280,Italy,"Ongoing, recruitment ended",ITA
7396,2281,Estonia,Ended,EST
7397,2281,Belgium,Ended,BEL
7398,2281,Spain,Ended,ESP
7399,2281,Germany,Ended,DEU
7400,2282,Spain,Temporarily halted,ESP
7401,2283,Spain,"Ongoing, recruitment ended",ESP
7402,2283,Denmark,"Ongoing, recruitment ended",DNK
7403,2283,Italy,"Ongoing, recruitment ended",ITA
7404,2283,Sweden,"Ongoing, recruitment ended",SWE
7405,2283,Finland,"Ongoing, recruitment ended",FIN
7406,2283,Germany,"Ongoing, recruitment ended",DEU
7407,2283,Austria,"Ongoing, recruitment ended",AUT
7408,2283,France,"Ongoing, recruitment ended",FRA
7409,2283,Belgium,"Ongoing, recruitment ended",BEL
7410,2283,Czechia,"Ongoing, recruitment ended",CZE
7411,2283,Hungary,"Ongoing, recruitment ended",HUN
7412,2283,Portugal,"Ongoing, recruitment ended",PRT
7413,2283,Netherlands,"Ongoing, recruitment ended",NLD
7414,2283,Poland,"Ongoing, recruitment ended",POL
7415,2284,Italy,"Ongoing, recruitment ended",ITA
7416,2285,France,Ended,FRA
7417,2285,Italy,Ended,ITA
7418,2286,Netherlands,"Ongoing, recruitment ended",NLD
7419,2286,Spain,"Ongoing, recruitment ended",ESP
7420,2286,Poland,"Ongoing, recruitment ended",POL
7421,2286,Italy,"Ongoing, recruitment ended",ITA
7422,2286,Germany,"Ongoing, recruitment ended",DEU
7423,2286,France,"Ongoing, recruitment ended",FRA
7424,2286,Hungary,"Ongoing, recruitment ended",HUN
7425,2286,Romania,Ended,ROU
7426,2286,Portugal,"Ongoing, recruitment ended",PRT
7427,2287,France,"Authorised, recruitment pending",FRA
7428,2288,France,"Authorised, recruitment pending",FRA
7429,2289,Belgium,"Authorised, recruitment pending",BEL
7430,2289,Italy,"Ongoing, recruiting",ITA
7431,2289,Germany,"Authorised, recruitment pending",DEU
7432,2289,Czechia,"Authorised, recruitment pending",CZE
7433,2289,Spain,"Ongoing, recruiting",ESP
7434,2289,Poland,"Authorised, recruiting",POL
7435,2289,Lithuania,"Authorised, recruiting",LTU
7436,2289,Romania,"Ongoing, recruiting",ROU
7437,2289,France,"Authorised, recruitment pending",FRA
7438,2290,Norway,"Ongoing, recruiting",NOR
7439,2291,Italy,"Ongoing, recruiting",ITA
7440,2292,Slovenia,Ended,SVN
7441,2292,Spain,Ended,ESP
7442,2293,France,"Ongoing, recruiting",FRA
7443,2294,Spain,"Ongoing, recruiting",ESP
7444,2294,France,"Ongoing, recruiting",FRA
7445,2294,Italy,"Ongoing, recruiting",ITA
7446,2294,Poland,"Ongoing, recruiting",POL
7447,2295,Norway,"Authorised, recruitment pending",NOR
7448,2296,Germany,"Ongoing, recruiting",DEU
7449,2297,Italy,"Ongoing, recruitment ended",ITA
7450,2298,Italy,"Ongoing, recruitment ended",ITA
7451,2299,Greece,"Authorised, recruitment pending",GRC
7452,2299,Hungary,"Authorised, recruitment pending",HUN
7453,2299,Croatia,"Authorised, recruitment pending",HRV
7454,2299,Slovenia,"Authorised, recruitment pending",SVN
7455,2300,France,"Ongoing, recruiting",FRA
7456,2301,France,"Ongoing, recruiting",FRA
7457,2302,Denmark,"Ongoing, recruiting",DNK
7458,2303,Norway,"Ongoing, recruitment ended",NOR
7459,2303,France,"Ongoing, recruitment ended",FRA
7460,2303,Italy,"Ongoing, recruitment ended",ITA
7461,2303,Spain,"Ongoing, recruitment ended",ESP
7462,2303,Greece,Ended,GRC
7463,2303,Belgium,"Ongoing, recruitment ended",BEL
7464,2303,Netherlands,"Ongoing, recruitment ended",NLD
7465,2303,Germany,"Ongoing, recruitment ended",DEU
7466,2303,Finland,"Ongoing, recruitment ended",FIN
7467,2303,Sweden,"Ongoing, recruitment ended",SWE
7468,2303,Estonia,"Ongoing, recruitment ended",EST
7469,2303,Portugal,"Ongoing, recruitment ended",PRT
7470,2303,Czechia,"Authorised, recruiting",CZE
7471,2303,Poland,"Ongoing, recruitment ended",POL
7472,2304,Belgium,"Ongoing, recruitment ended",BEL
7473,2304,Spain,"Ongoing, recruitment ended",ESP
7474,2304,Germany,"Ongoing, recruitment ended",DEU
7475,2304,France,"Ongoing, recruitment ended",FRA
7476,2305,Spain,"Ongoing, recruiting",ESP
7477,2305,Denmark,"Authorised, recruitment pending",DNK
7478,2305,Poland,"Ongoing, recruiting",POL
7479,2305,Czechia,"Ongoing, recruiting",CZE
7480,2305,France,"Ongoing, recruiting",FRA
7481,2306,Ireland,"Authorised, recruitment pending",IRL
7482,2307,France,"Ongoing, recruiting",FRA
7483,2308,Netherlands,"Authorised, recruiting",NLD
7484,2308,Greece,"Ongoing, recruiting",GRC
7485,2308,Italy,"Ongoing, recruiting",ITA
7486,2308,Germany,"Authorised, recruitment pending",DEU
7487,2308,Spain,"Ongoing, recruiting",ESP
7488,2308,Belgium,"Ongoing, recruiting",BEL
7489,2308,Sweden,"Ongoing, recruiting",SWE
7490,2308,France,"Ongoing, recruiting",FRA
7491,2309,Italy,"Ongoing, recruiting",ITA
7492,2310,Germany,"Ongoing, recruiting",DEU
7493,2310,Austria,"Ongoing, recruiting",AUT
7494,2310,Portugal,"Authorised, recruiting",PRT
7495,2311,France,"Authorised, recruitment pending",FRA
7496,2311,Spain,"Authorised, recruitment pending",ESP
7497,2312,Spain,"Ongoing, recruiting",ESP
7498,2312,France,"Ongoing, recruiting",FRA
7499,2312,Greece,"Ongoing, recruiting",GRC
7500,2312,Italy,"Authorised, recruiting",ITA
7501,2313,Denmark,"Ongoing, recruitment ended",DNK
7502,2313,France,"Ongoing, recruitment ended",FRA
7503,2313,Croatia,"Ongoing, recruitment ended",HRV
7504,2313,Austria,"Ongoing, recruitment ended",AUT
7505,2313,Netherlands,"Ongoing, recruitment ended",NLD
7506,2313,Poland,"Ongoing, recruitment ended",POL
7507,2313,Belgium,"Ongoing, recruitment ended",BEL
7508,2313,Slovakia,Ended,SVK
7509,2313,Italy,"Ongoing, recruitment ended",ITA
7510,2313,Portugal,"Ongoing, recruitment ended",PRT
7511,2313,Romania,Ended,ROU
7512,2313,Germany,"Ongoing, recruitment ended",DEU
7513,2313,Czechia,"Ongoing, recruitment ended",CZE
7514,2313,Bulgaria,"Ongoing, recruitment ended",BGR
7515,2313,Spain,"Ongoing, recruitment ended",ESP
7516,2313,Hungary,"Ongoing, recruitment ended",HUN
7517,2314,Spain,"Ongoing, recruiting",ESP
7518,2314,France,"Ongoing, recruiting",FRA
7519,2314,Hungary,"Ongoing, recruiting",HUN
7520,2314,Poland,"Authorised, recruiting",POL
7521,2315,Denmark,"Ongoing, recruitment ended",DNK
7522,2315,Hungary,"Ongoing, recruitment ended",HUN
7523,2315,Slovakia,"Ongoing, recruitment ended",SVK
7524,2315,Sweden,"Ongoing, recruitment ended",SWE
7525,2315,Austria,"Ongoing, recruitment ended",AUT
7526,2315,Greece,"Ongoing, recruitment ended",GRC
7527,2315,Spain,"Ongoing, recruitment ended",ESP
7528,2315,Netherlands,"Ongoing, recruitment ended",NLD
7529,2315,Czechia,"Ongoing, recruitment ended",CZE
7530,2315,Germany,"Ongoing, recruitment ended",DEU
7531,2315,France,"Ongoing, recruitment ended",FRA
7532,2315,Poland,"Ongoing, recruitment ended",POL
7533,2315,Belgium,"Ongoing, recruitment ended",BEL
7534,2315,Italy,"Ongoing, recruitment ended",ITA
7535,2316,France,"Authorised, recruitment pending",FRA
7536,2316,Italy,"Authorised, recruitment pending",ITA
7537,2316,Spain,"Authorised, recruitment pending",ESP
7538,2316,Germany,"Authorised, recruitment pending",DEU
7539,2317,Italy,Ended,ITA
7540,2317,Slovenia,Ended,SVN
7541,2317,Germany,Ended,DEU
7542,2317,Netherlands,Ended,NLD
7543,2317,Belgium,Ended,BEL
7544,2317,Norway,Ended,NOR
